sample_index,layout,rig_id,semantic_id,priority,object_id,semantic_zone,object_region_recall,object_region_precision,object_region_f2,object_presence_success,object_target_surface_voxels,object_prediction_voxels,object_visible_surface_recall,object_visible_1plus,object_visible_2plus,object_visible_3plus,object_mean_view_diversity_deg
36,C1_standard_cath,4CamAsym,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,991,0,0.9959636730575177,0.9959636730575177,0.822401614530777,0.0,131.3258897247057
36,C1_standard_cath,4CamAsym,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1021,0,0.9755142017629774,0.9755142017629774,0.007835455435847209,0.0,120.4339111424767
36,C1_standard_cath,4CamAsym,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,331,0,1.0,1.0,1.0,0.972809667673716,113.17220949102516
9,N1_mirrored_head,4CamAsym,patient,P1,Prop_00_patient,table_patient,0.2946666666666667,0.5351681957186545,0.3237664227221661,1,750,327,0.7306666666666667,0.7306666666666667,0.4746666666666667,0.12666666666666668,101.85880917829832
9,N1_mirrored_head,4CamAsym,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.032397408207343416,0.13450292397660818,0.0381966741214765,0,926,342,1.0,1.0,0.7710583153347732,0.40712742980561556,104.08320643930178
9,N1_mirrored_head,4CamAsym,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,936,0,0.9967948717948718,0.9967948717948718,0.8920940170940171,0.266025641025641,99.86995111722922
9,N1_mirrored_head,4CamAsym,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.044534412955465584,0.06040268456375839,0.04700408318298357,0,988,447,1.0,1.0,0.992914979757085,0.6477732793522267,94.19475439293252
9,N1_mirrored_head,4CamAsym,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.00354924578527063,1.0,0.004432624113475177,0,1127,1,0.9103815439219166,0.9103815439219166,0.49157054125998223,0.05944986690328305,100.93243052158014
9,N1_mirrored_head,4CamAsym,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,876,0,1.0,1.0,0.9988584474885844,0.8127853881278538,92.03707529947441
9,N1_mirrored_head,4CamAsym,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1584,1,1.0,1.0,0.9993686868686869,0.8630050505050505,99.89657033021581
9,N1_mirrored_head,4CamAsym,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,316,0,0.9968354430379747,0.9968354430379747,0.9525316455696202,0.0,51.90681128560999
9,N1_mirrored_head,4CamAsym,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,908,0,0.9019823788546255,0.9019823788546255,0.1288546255506608,0.0,94.30674453085625
9,N1_mirrored_head,4CamAsym,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,870,0,0.5137931034482759,0.5137931034482759,0.009195402298850575,0.0,89.39852817835524
9,N1_mirrored_head,4CamAsym,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,250,0,1.0,1.0,0.984,0.856,111.0276343352807
21,N1_mirrored_head,4CamAsym,patient,P1,Prop_00_patient,table_patient,0.5305555555555556,0.6439393939393939,0.5499214156030675,1,720,528,0.7805555555555556,0.7805555555555556,0.5027777777777778,0.1597222222222222,104.3606462995493
21,N1_mirrored_head,4CamAsym,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,0.0,0.0,0,890,183,0.9932584269662922,0.9932584269662922,0.8337078651685393,0.3842696629213483,101.69464695241402
21,N1_mirrored_head,4CamAsym,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.012806830309498399,1.0,0.015957446808510637,0,937,1,0.991462113127001,0.991462113127001,0.4215581643543223,0.06296691568836713,93.67527575213555
21,N1_mirrored_head,4CamAsym,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,885,389,1.0,1.0,1.0,0.8022598870056498,101.9791950600058
21,N1_mirrored_head,4CamAsym,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,992,0,0.9183467741935484,0.9183467741935484,0.5131048387096774,0.09274193548387097,98.51711522824027
21,N1_mirrored_head,4CamAsym,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.0,1.0,0.0,0,917,0,0.9989094874591058,0.9989094874591058,0.9814612868047983,0.6008724100327154,92.14007118264367
21,N1_mirrored_head,4CamAsym,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.011363636363636364,0.09523809523809523,0.013793103448275862,0,1584,21,1.0,1.0,0.9981060606060606,0.8794191919191919,99.42325192707615
21,N1_mirrored_head,4CamAsym,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,260,0,0.9961538461538462,0.9961538461538462,0.9807692307692307,0.0,52.44224512076676
21,N1_mirrored_head,4CamAsym,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,912,0,0.8103070175438597,0.8103070175438597,0.23355263157894737,0.0,95.97252713028907
21,N1_mirrored_head,4CamAsym,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,881,0,0.58683314415437,0.58683314415437,0.0,0.0,0.0
21,N1_mirrored_head,4CamAsym,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,291,0,1.0,1.0,1.0,0.9037800687285223,110.85678502228309
3,N2_mirrored_support,4CamAsym,patient,P1,Prop_00_patient,table_patient,0.5551128818061088,0.6776315789473685,0.5759393427008979,1,753,608,0.7941567065073041,0.7941567065073041,0.5922974767596282,0.20717131474103587,102.74991987457761
3,N2_mirrored_support,4CamAsym,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.16940451745379878,0.5491071428571429,0.19659296973078536,1,974,224,0.9425051334702259,0.9425051334702259,0.5893223819301848,0.11190965092402463,104.89044523700183
3,N2_mirrored_support,4CamAsym,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,867,0,0.9873125720876585,0.9873125720876585,0.5640138408304498,0.18915801614763553,101.85018341168328
3,N2_mirrored_support,4CamAsym,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.2597864768683274,0.18031496062992125,0.23874198100004,1,843,1270,0.9383155397390273,0.9383155397390273,0.631079478054567,0.3036773428232503,102.59894899080834
3,N2_mirrored_support,4CamAsym,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1103,0,0.8331822302810517,0.8331822302810517,0.34542157751586583,0.06346328195829556,93.14975248183337
3,N2_mirrored_support,4CamAsym,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.3354531001589825,0.6656891495601173,0.37240138520222116,1,629,341,0.9634340222575517,0.9634340222575517,0.8553259141494436,0.6406995230524642,90.6058499787129
3,N2_mirrored_support,4CamAsym,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.005681818181818182,1.0,0.007092198581560284,0,1584,1,1.0,1.0,0.9993686868686869,0.7279040404040404,107.25882553460491
3,N2_mirrored_support,4CamAsym,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,243,0,1.0,1.0,0.9753086419753086,0.0,51.09066497543863
3,N2_mirrored_support,4CamAsym,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,948,0,0.9367088607594937,0.9367088607594937,0.017932489451476793,0.0,94.7792029024564
3,N2_mirrored_support,4CamAsym,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,940,0,0.25638297872340426,0.25638297872340426,0.03297872340425532,0.0,88.07447654929052
3,N2_mirrored_support,4CamAsym,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,264,0,1.0,1.0,1.0,0.9128787878787878,109.1052213521107
27,N2_mirrored_support,4CamAsym,patient,P1,Prop_00_patient,table_patient,0.5363128491620112,0.6343537414965986,0.553419305382114,1,716,588,0.7513966480446927,0.7513966480446927,0.5572625698324022,0.2011173184357542,104.77017276466061
27,N2_mirrored_support,4CamAsym,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.05711318795430945,0.19391634980988592,0.06649535125191426,1,963,263,0.9948078920041536,0.9948078920041536,0.7767393561786086,0.1505711318795431,103.28425315215489
27,N2_mirrored_support,4CamAsym,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,995,0,0.9889447236180905,0.9889447236180905,0.6894472361809045,0.21809045226130652,101.31446438616861
27,N2_mirrored_support,4CamAsym,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.08129285014691479,0.07174103237095363,0.07918428321121006,1,1021,1143,1.0,1.0,0.9637610186092067,0.4427032321253673,90.74057125750292
27,N2_mirrored_support,4CamAsym,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1146,0,0.9214659685863874,0.9214659685863874,0.34904013961605584,0.03664921465968586,88.54487310239296
27,N2_mirrored_support,4CamAsym,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.20603674540682415,0.7807486631016043,0.2416061825548573,1,762,187,0.9986876640419947,0.9986876640419947,0.963254593175853,0.6876640419947506,89.9166927074116
27,N2_mirrored_support,4CamAsym,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1584,2,0.9993686868686869,0.9993686868686869,0.9154040404040404,0.5587121212121212,101.68895288053481
27,N2_mirrored_support,4CamAsym,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,234,0,1.0,1.0,0.9871794871794872,0.0,50.732497023768516
27,N2_mirrored_support,4CamAsym,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,0.0,0.0,0,975,1,1.0,1.0,0.008205128205128205,0.0,96.13851351136539
27,N2_mirrored_support,4CamAsym,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,930,0,0.3279569892473118,0.3279569892473118,0.007526881720430108,0.0,87.9609054471284
27,N2_mirrored_support,4CamAsym,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,334,0,1.0,1.0,1.0,0.9431137724550899,110.78385844484771
36,C1_standard_cath,5Cam,patient,P1,Prop_00_patient,table_patient,0.5612382234185733,0.6661184210526315,0.5794862187379048,1,743,608,0.8061911170928667,0.8061911170928667,0.6366083445491252,0.2288021534320323,87.27950966128788
36,C1_standard_cath,5Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0,0.0,0.0,0,1366,1,1.0,1.0,0.9978038067349927,0.8455344070278185,80.87289788650038
36,C1_standard_cath,5Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,947,0,1.0,1.0,1.0,0.9947201689545935,84.12273764861348
36,C1_standard_cath,5Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,1.0,0.0,0,836,0,1.0,1.0,1.0,0.8074162679425837,84.54186840151635
36,C1_standard_cath,5Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,0.0,0.0,0,1049,4,0.998093422306959,0.998093422306959,0.9809342230695901,0.7912297426120114,73.29306692512378
36,C1_standard_cath,5Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.009505703422053232,1.0,0.011853959222380275,0,1052,1,1.0,1.0,0.9857414448669202,0.7576045627376425,80.03014797952542
36,C1_standard_cath,5Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0036407766990291263,1.0,0.004546832373446498,0,1648,1,1.0,1.0,0.9908980582524272,0.8828883495145631,87.56703684174398
36,C1_standard_cath,5Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,266,0,0.9887218045112782,0.9887218045112782,0.07518796992481203,0.0,71.2513285895119
36,C1_standard_cath,5Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,991,0,1.0,1.0,0.9233097880928355,0.35923309788092833,98.16219173019685
36,C1_standard_cath,5Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,1021,0,0.9931439764936337,0.9931439764936337,0.32223310479921646,0.0,39.09810321015505
36,C1_standard_cath,5Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,331,0,1.0,1.0,1.0,1.0,103.08821576097705
9,N1_mirrored_head,5Cam,patient,P1,Prop_00_patient,table_patient,0.296,0.5353846153846153,0.3250694269123959,1,750,325,0.7253333333333334,0.7253333333333334,0.47733333333333333,0.13333333333333333,102.10206665802018
9,N1_mirrored_head,5Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.0367170626349892,0.14204545454545456,0.043110443885417515,0,926,352,0.9978401727861771,0.9978401727861771,0.8369330453563715,0.4719222462203024,101.77910817504383
9,N1_mirrored_head,5Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,936,0,1.0,1.0,0.9903846153846154,0.8504273504273504,78.32036156588052
9,N1_mirrored_head,5Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.044534412955465584,0.06276150627615062,0.04728064645538426,0,988,478,1.0,1.0,1.0,0.9919028340080972,96.96268602598187
9,N1_mirrored_head,5Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,1127,0,0.9991126885536823,0.9991126885536823,0.9023957409050577,0.49423247559893524,90.32482929023254
9,N1_mirrored_head,5Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.010273972602739725,1.0,0.012809564474807857,0,876,1,0.9988584474885844,0.9988584474885844,0.9931506849315068,0.8276255707762558,90.26707651017928
9,N1_mirrored_head,5Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.004419191919191919,0.25,0.005499685732243872,0,1584,4,1.0,1.0,1.0,0.9034090909090909,101.0108531317518
9,N1_mirrored_head,5Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,316,0,1.0,1.0,0.9778481012658228,0.0,51.900789330813794
9,N1_mirrored_head,5Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,908,0,0.9019823788546255,0.9019823788546255,0.1288546255506608,0.0,94.30674453085625
9,N1_mirrored_head,5Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,870,0,0.5091954022988506,0.5091954022988506,0.009195402298850575,0.0,89.39852817835524
9,N1_mirrored_head,5Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,250,0,1.0,1.0,0.996,0.988,98.7029038420921
21,N1_mirrored_head,5Cam,patient,P1,Prop_00_patient,table_patient,0.5416666666666666,0.6476014760147601,0.5599872367581366,1,720,542,0.7791666666666667,0.7791666666666667,0.49444444444444446,0.16944444444444445,104.53013197294285
21,N1_mirrored_head,5Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.028089887640449437,0.023809523809523808,0.027114967462039043,0,890,210,0.9932584269662922,0.9932584269662922,0.8595505617977528,0.5078651685393258,98.11692344796053
21,N1_mirrored_head,5Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,0.0,0.0,0,937,1,0.9989327641408752,0.9989327641408752,0.9733191035218783,0.40768409818569906,85.04883961863062
21,N1_mirrored_head,5Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.0,0.0,0.0,0,885,398,1.0,1.0,1.0,0.992090395480226,99.81993603338229
21,N1_mirrored_head,5Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,1.0,0.0,0,992,0,0.9979838709677419,0.9979838709677419,0.9133064516129032,0.5110887096774194,89.83814385941723
21,N1_mirrored_head,5Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.009814612868047983,1.0,0.012238237693772096,0,917,1,1.0,1.0,0.9836423118865867,0.6477644492911668,89.94787402291175
21,N1_mirrored_head,5Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1584,20,1.0,1.0,0.9993686868686869,0.9078282828282829,100.2934157069868
21,N1_mirrored_head,5Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,260,0,0.9961538461538462,0.9961538461538462,0.9576923076923077,0.0,52.43579733311868
21,N1_mirrored_head,5Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,912,0,0.8103070175438597,0.8103070175438597,0.23355263157894737,0.0,95.97252713028907
21,N1_mirrored_head,5Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,881,0,0.5811577752553916,0.5811577752553916,0.0,0.0,0.0
21,N1_mirrored_head,5Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.030927835051546393,1.0,0.03836317135549872,0,291,1,1.0,1.0,1.0,0.9896907216494846,98.18149836481504
3,N2_mirrored_support,5Cam,patient,P1,Prop_00_patient,table_patient,0.5511288180610889,0.6911764705882353,0.5744063044809876,1,753,612,0.8007968127490039,0.8007968127490039,0.5962815405046481,0.21912350597609562,101.95794230067163
3,N2_mirrored_support,5Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.19815195071868583,0.5864661654135338,0.22839751545256207,1,974,266,0.9527720739219713,0.9527720739219713,0.6991786447638604,0.2535934291581109,93.54674285427501
3,N2_mirrored_support,5Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.0,1.0,0.0,0,867,0,0.9988465974625144,0.9988465974625144,0.9700115340253749,0.552479815455594,85.75972161783679
3,N2_mirrored_support,5Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.2669039145907473,0.1870286576168929,0.2459003389722952,1,843,1326,0.9620403321470937,0.9620403321470937,0.9134045077105575,0.6227758007117438,94.99462343355837
3,N2_mirrored_support,5Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,0.0,0.0,0,1103,1,0.9936536718041704,0.9936536718041704,0.8259292837715322,0.34360834088848596,87.26439418784521
3,N2_mirrored_support,5Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.34022257551669316,0.6572237960339944,0.3765468241375858,1,629,353,0.9634340222575517,0.9634340222575517,0.8569157392686805,0.6756756756756757,87.45281962930136
3,N2_mirrored_support,5Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.001893939393939394,0.5,0.0023651844843897824,0,1584,2,1.0,1.0,1.0,0.9255050505050505,101.66391632434343
3,N2_mirrored_support,5Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,243,0,1.0,1.0,0.9753086419753086,0.0,51.04751674135856
3,N2_mirrored_support,5Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,948,0,0.9367088607594937,0.9367088607594937,0.016877637130801686,0.0,94.69434451808416
3,N2_mirrored_support,5Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,940,0,0.25638297872340426,0.25638297872340426,0.030851063829787233,0.0,87.91530265479159
3,N2_mirrored_support,5Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.0,1.0,0.0,0,264,0,1.0,1.0,1.0,0.9962121212121212,97.67797768898241
27,N2_mirrored_support,5Cam,patient,P1,Prop_00_patient,table_patient,0.5349162011173184,0.6296296296296297,0.5515085805282149,1,716,594,0.75,0.75,0.553072625698324,0.21787709497206703,103.76315131153164
27,N2_mirrored_support,5Cam,doctor_operator,P1,Prop_01_doctor_operator,operator_lane,0.07372793354101766,0.2057877813504823,0.08458391193146915,1,963,311,0.9968847352024922,0.9968847352024922,0.8307372793354102,0.34787123572170303,97.76894813520586
27,N2_mirrored_support,5Cam,medical_trolley,P2,Prop_02_medical_trolley,operator_peripheral_equipment,0.011055276381909548,0.5,0.013743128435782109,0,995,2,1.0,1.0,0.9839195979899498,0.6733668341708543,82.44668453211108
27,N2_mirrored_support,5Cam,doctor_anesthesia,P2,Prop_03_doctor_anesthesia,head_anesthesia_corner,0.08129285014691479,0.0706896551724138,0.0789251521448716,1,1021,1160,1.0,1.0,0.9990205680705191,0.9618021547502449,94.56040395127033
27,N2_mirrored_support,5Cam,anesthesia_machine,P2,Prop_04_anesthesia_machine,head_anesthesia_corner,0.0,0.0,0.0,0,1146,2,1.0,1.0,0.9057591623036649,0.34205933682373474,81.20387320097318
27,N2_mirrored_support,5Cam,radiation_shield,P1,Prop_05_radiation_shield,operator_lane,0.1968503937007874,0.7954545454545454,0.23172669491525424,1,762,176,1.0,1.0,0.9711286089238845,0.7375328083989501,89.40032465450984
27,N2_mirrored_support,5Cam,uhd_tv,P3,Prop_06_uhd_tv,screen_side,0.0,0.0,0.0,0,1584,3,1.0,1.0,0.9873737373737373,0.7683080808080808,94.13085250367165
27,N2_mirrored_support,5Cam,waste_bin,P3,Prop_07_waste_bin,waste_corner,0.0,1.0,0.0,0,234,0,1.0,1.0,0.9615384615384616,0.0,50.71830861380424
27,N2_mirrored_support,5Cam,doctor_ultrasound,P2,Prop_08_doctor_ultrasound,peripheral_support,0.0,1.0,0.0,0,975,0,0.997948717948718,0.997948717948718,0.008205128205128205,0.0,96.13851351136539
27,N2_mirrored_support,5Cam,ultrasound,P2,Prop_09_ultrasound,peripheral_support,0.0,1.0,0.0,0,930,0,0.3311827956989247,0.3311827956989247,0.0064516129032258064,0.0,87.82172124541121
27,N2_mirrored_support,5Cam,ceiling_lamp,P3,Prop_10_ceiling_lamp,ceiling_over_table,0.02694610778443114,1.0,0.033457249070631974,0,334,1,1.0,1.0,1.0,1.0,99.34985986380349
