sample_index,sample_name,layout,rig_id,strict_roi_surface_recall,strict_roi_surface_precision,strict_roi_surface_f2,strict_roi_false_empty_rate,strict_roi_overfill_ratio,strict_roi_surface_iou_weighted,strict_roi_surface_iou_unweighted,strict_roi_filled_iou_weighted,strict_roi_filled_iou_unweighted,strict_roi_robert_loss,strict_roi_robert_coverage,strict_roi_robert_overfill,strict_roi_gt_surface_voxels,strict_roi_reconstruction_voxels,visible_gt_surface_voxels,distance_gt_surface_voxels,distance_reconstruction_voxels,gt_to_reconstruction_median_cm,gt_to_reconstruction_p95_cm,reconstruction_to_gt_median_cm,reconstruction_to_gt_p95_cm,visible_gt_recall_at_5cm,surface_precision_at_5cm,surface_f1_at_5cm,surface_f2_at_5cm,visible_gt_recall_at_10cm,surface_precision_at_10cm,surface_f1_at_10cm,surface_f2_at_10cm,visible_gt_recall_at_15cm,surface_precision_at_15cm,surface_f1_at_15cm,surface_f2_at_15cm,free_volume_voxels_total,certified_free_volume_fraction,single_view_certified_free_volume_fraction,redundantly_certified_free_volume_fraction,unknown_free_volume_fraction,roi_certified_free_volume_fraction,roi_single_view_certified_free_volume_fraction,roi_redundantly_certified_free_volume_fraction,roi_unknown_free_volume_fraction,roi_visible_1plus,roi_visible_2plus,roi_visible_3plus,visible_by_at_least_1_camera,visible_by_at_least_2_cameras,visible_by_at_least_3_cameras,redundant_coverage_fraction,single_view_risk_fraction,blind_surface_fraction,observable_surface_fraction,redundant_surface_fraction,strong_redundancy_fraction,single_view_surface_fraction,strict_missed_surface_fraction,strict_extra_surface_fraction,navigation_visibility_score,headline_threshold_cm,mean_view_diversity_deg,metric_scope,num_depth_cameras,raw_depth_mb_per_sample,reconstruction_voxels_total,gt_props_voxels_total,gt_surface_voxels_total,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max
1,sample_0001,N1_mirrored_head,4CamClassic,0.04309315286624204,0.02552415679124886,0.037878574860798424,0.956906847133758,0.9575039808917197,0.006793652753396328,0.003475720330445295,0.014518350467102108,0.00724253665430136,10.18411467809604,0.08587517598130767,1.0428664381404842,10048,9873,9062,10048,9873,64.03124332846835,150.7481365631356,99.62429571037404,233.95512592405873,0.00640035312293092,0.006988757216651474,0.006681626029290967,0.006509971871455872,0.02339439417347164,0.02552415679124886,0.024412913839193914,0.023791430596036257,0.04105054071948797,0.04132482528106959,0.041187226358782816,0.04110510596394529,544256,0.8760197407102541,0.279849923565381,0.596169817144873,0.123980259289746,0.8760197407102541,0.279849923565381,0.596169817144873,0.123980259289746,0.9018710191082803,0.6813296178343949,0.09972133757961783,0.9018710191082803,0.6813296178343949,0.09972133757961783,0.6813296178343949,0.22054140127388536,0.09812898089171974,0.9018710191082803,0.6813296178343949,0.09972133757961783,0.22054140127388536,0.956906847133758,0.9744758432087511,61.58112842223742,10.0,105.38468924722532,roi,4,4.9152,12825,32435,14313,-4.0,4.0,0.0,2.35,-2.0,2.0
5,sample_0005,N1_mirrored_head,4CamClassic,0.05568937277194335,0.03871879415920867,0.05120105372121166,0.9443106272280567,0.9831390307351383,0.01292099283523613,0.006520279988493623,0.02200756567933289,0.010876355994774805,9.930611185449978,0.11243725598812959,1.0549837455500215,10379,10615,9583,10379,10615,65.19202502346334,151.0546097475305,119.26860619600632,256.75864535535726,0.01273087759574246,0.012812058407913331,0.012771338996997287,0.01274703135222709,0.03287070854638422,0.03871879415920867,0.03555588878187198,0.03389459632717825,0.04810602107899405,0.05350918511540273,0.05066395244343458,0.04909755989357421,543199,0.8521296983241868,0.27464888558336814,0.5774808127408187,0.1478703016758131,0.8521296983241868,0.27464888558336814,0.5774808127408187,0.1478703016758131,0.9233066769438288,0.6788707968012333,0.10290008671355622,0.9233066769438288,0.6788707968012333,0.10290008671355622,0.6788707968012333,0.24443588014259562,0.07669332305617112,0.9233066769438288,0.6788707968012333,0.10290008671355622,0.24443588014259562,0.9443106272280567,0.9612812058407914,61.46812233554502,10.0,105.96723473143227,roi,4,4.9152,13475,32896,14602,-4.0,4.0,0.0,2.35,-2.0,2.0
9,sample_0009,N1_mirrored_head,4CamClassic,0.04464193448382763,0.026954177897574125,0.03946272234320876,0.9553580655161724,0.9699286969101995,0.004501372637356802,0.002386263422731753,0.01078323595735652,0.005357090005031521,10.194051024009692,0.08308831750935275,1.024934199348619,9677,9646,8691,9677,9646,55.000000819563866,148.49242626188453,99.37303605253256,262.52381154631917,0.004602462317339777,0.004768816089570807,0.0046841626931898896,0.004634798063863487,0.03129674375791048,0.026954177897574125,0.028963593189296248,0.030319784551178012,0.054999424692210336,0.04882852996060543,0.05173059732091763,0.053643542569629055,545008,0.8806641370401902,0.2802839591345448,0.6003801779056455,0.11933586295980976,0.8806641370401902,0.2802839591345448,0.6003801779056455,0.11933586295980976,0.8981089180531157,0.6620853570321381,0.10778133719127829,0.8981089180531157,0.6620853570321381,0.10778133719127829,0.6620853570321381,0.23602356102097757,0.10189108194688437,0.8981089180531157,0.6620853570321381,0.10778133719127829,0.23602356102097757,0.9553580655161724,0.9730458221024259,61.10313663999929,10.0,103.62346872867282,roi,4,4.9152,12499,32621,14178,-4.0,4.0,0.0,2.35,-2.0,2.0
13,sample_0013,N1_mirrored_head,4CamClassic,0.08272458045409674,0.07559263404212026,0.08119252447809203,0.9172754195459033,0.8969397828232971,0.014259399123431958,0.009049544994944389,0.02440351411362451,0.014179787894006085,9.561692983412533,0.1368267984393644,0.9299609680197869,10130,9829,9025,10130,9829,50.99019589574097,141.24447102296193,109.65856263134643,246.27221079023687,0.01772853185595568,0.018211415199918608,0.017966729556493415,0.017823048986002933,0.06260387811634349,0.07559263404212026,0.06848786520226839,0.06483183290175945,0.10049861495844875,0.11689897242852783,0.10808017660491041,0.103399916057139,544266,0.8765383103115021,0.2833063244810442,0.5932319858304579,0.1234616896884979,0.8765383103115021,0.2833063244810442,0.5932319858304579,0.1234616896884979,0.8909180651530109,0.6279368213228036,0.09131293188548864,0.8909180651530109,0.6279368213228036,0.09131293188548864,0.6279368213228036,0.2629812438302073,0.10908193484698914,0.8909180651530109,0.6279368213228036,0.09131293188548864,0.2629812438302073,0.9172754195459033,0.9244073659578798,59.28627157764,10.0,103.32672992482345,roi,4,4.9152,12582,32188,14281,-4.0,4.0,0.0,2.35,-2.0,2.0
17,sample_0017,N1_mirrored_head,4CamClassic,0.05112181128982686,0.03323262839879154,0.046152966519970466,0.9488781887101732,0.9835057883413585,0.010003196338123084,0.005207003930777477,0.020646242183001606,0.01053978311197758,10.056736473282461,0.10189616518805011,1.0756981253922562,9761,9930,8895,9761,9930,51.72040293463704,138.2931689201221,93.94147254011669,229.6736849795216,0.01011804384485666,0.01027190332326284,0.010194393083803908,0.01014844589485414,0.031815626756604834,0.03323262839879154,0.0325086936998089,0.03208927684191212,0.05463743676222597,0.05891238670694864,0.056694439583810055,0.05544206225517037,545363,0.8828413368710382,0.25934285970995463,0.6234984771610835,0.11715866312896181,0.8828413368710382,0.25934285970995463,0.6234984771610835,0.11715866312896181,0.91127958201004,0.6169449851449647,0.07150906669398627,0.91127958201004,0.6169449851449647,0.07150906669398627,0.6169449851449647,0.2943345968650753,0.08872041798996004,0.91127958201004,0.6169449851449647,0.07150906669398627,0.2943345968650753,0.9488781887101732,0.9667673716012084,59.42973798028092,10.0,104.90853203947141,roi,4,4.9152,13098,32478,14522,-4.0,4.0,0.0,2.35,-2.0,2.0
21,sample_0021,N1_mirrored_head,4CamClassic,0.06692379860314814,0.04272090307512651,0.06011261597525862,0.9330762013968519,1.0254352131762743,0.012771252310929534,0.006892008310951199,0.023461978178699307,0.01203048121924877,9.861015426794985,0.1254999304779031,1.1160147318050049,9593,10276,8954,9593,10276,47.16990636316938,152.15124281425955,83.81527432014595,252.43811498890776,0.013736877373241009,0.013234721681588166,0.013481124974412619,0.013633420723712307,0.04500781773509046,0.04272090307512651,0.04383455272859356,0.04453105477060228,0.0799642617824436,0.06656286492798755,0.07265071629514339,0.07686898695871643,545349,0.887277688232673,0.30382745727965027,0.5834502309530227,0.11272231176732697,0.887277688232673,0.30382745727965027,0.5834502309530227,0.11272231176732697,0.9333889294277077,0.6782028562493485,0.10351297821328052,0.9333889294277077,0.6782028562493485,0.10351297821328052,0.6782028562493485,0.25518607317835923,0.06661107057229229,0.9333889294277077,0.6782028562493485,0.10351297821328052,0.25518607317835923,0.9330762013968519,0.9572790969248735,62.099668468169035,10.0,104.59235345562372,roi,4,4.9152,13228,31651,13862,-4.0,4.0,0.0,2.35,-2.0,2.0
25,sample_0025,N1_mirrored_head,4CamClassic,0.0794205281002774,0.05982053838484546,0.07453622174317047,0.9205794718997226,1.065755676564266,0.016721715200332332,0.009822991635868509,0.025524315515917915,0.013950116009280743,9.74279462764283,0.1365299875892687,1.108094503755526,9733,11033,9068,9733,11033,47.696960781587364,118.00423897045962,100.12492346448154,261.19916162435027,0.02128363475959418,0.01830871023293755,0.019684406245227028,0.020613742375067325,0.062307013674459635,0.05982053838484546,0.06103846413540096,0.06179331866577469,0.09605205116894575,0.09525967551889786,0.09565422241165472,0.09589252322595831,544540,0.8839736291181548,0.28965181621184855,0.5943218129063063,0.11602637088184523,0.8839736291181548,0.28965181621184855,0.5943218129063063,0.11602637088184523,0.9316757423199424,0.6644405630329806,0.08856467687249564,0.9316757423199424,0.6644405630329806,0.08856467687249564,0.6644405630329806,0.2672351792869619,0.06832425768005754,0.9316757423199424,0.6644405630329806,0.08856467687249564,0.2672351792869619,0.9205794718997226,0.9401794616151545,61.41479157477923,10.0,102.99784831787731,roi,4,4.9152,14070,32716,14421,-4.0,4.0,0.0,2.35,-2.0,2.0
29,sample_0029,N1_mirrored_head,4CamClassic,0.10014443909484834,0.08422621820553433,0.09649697584783827,0.8998555609051516,0.9464612421762157,0.017722266378347683,0.011059510700435678,0.027735903703293308,0.015594818770594251,9.45096624495016,0.1592566383837717,1.0435326289977616,10385,10733,9591,10385,10733,41.53311993348208,119.37336564193497,90.13878322977226,250.04999872703505,0.021895527056615578,0.021522407528184104,0.02170736405880722,0.021819871763385686,0.0823688874986967,0.08422621820553433,0.08328719937462294,0.08273377144450413,0.13126889792513816,0.1371471163700736,0.134143641665954,0.13240388196526795,543809,0.8811899030725862,0.2877149881668012,0.593474914905785,0.11881009692741386,0.8811899030725862,0.2877149881668012,0.593474914905785,0.11881009692741386,0.9235435724602793,0.6989889263360616,0.10139624458353394,0.9235435724602793,0.6989889263360616,0.10139624458353394,0.6989889263360616,0.22455464612421763,0.07645642753972075,0.9235435724602793,0.6989889263360616,0.10139624458353394,0.22455464612421763,0.8998555609051516,0.9157737817944657,62.67743151695105,10.0,104.03183882934003,roi,4,4.9152,13599,32808,14523,-4.0,4.0,0.0,2.35,-2.0,2.0
33,sample_0033,N1_mirrored_head,4CamClassic,0.05891897373491532,0.04030250813708597,0.05393615449580045,0.9410810262650847,1.016631173308995,0.013786278511496473,0.007041904289610712,0.023326977068945206,0.011542405155998242,9.923485449772858,0.11900026241767081,1.1134880741803967,9861,10446,9271,9861,10446,57.44562732138683,132.38202492138313,98.10708581365239,242.53866032680568,0.014237946284111746,0.013593720084242773,0.013908377155653767,0.014104261979292076,0.03980153165785784,0.04030250813708597,0.040050453325839674,0.03990072809601593,0.058138280660122964,0.05676814091518285,0.05744504204088084,0.05785898704060931,544700,0.8821112539012301,0.2843473471635763,0.5977639067376538,0.11788874609876997,0.8821112539012301,0.2843473471635763,0.5977639067376538,0.11788874609876997,0.9401683399249569,0.7183855592739073,0.10059831660075043,0.9401683399249569,0.7183855592739073,0.10059831660075043,0.7183855592739073,0.2217827806510496,0.0598316600750431,0.9401683399249569,0.7183855592739073,0.10059831660075043,0.2217827806510496,0.9410810262650847,0.959697491862914,63.74639884517801,10.0,104.79138955972586,roi,4,4.9152,13235,31754,14005,-4.0,4.0,0.0,2.35,-2.0,2.0
37,sample_0037,N1_mirrored_head,4CamClassic,0.058385093167701865,0.03386365656386099,0.050999164396334735,0.9416149068322981,1.0387004300047777,0.0106703990218562,0.00546346883970738,0.020529668020084324,0.01026026026026026,9.997183197091644,0.11196683115987605,1.1168515089075206,10465,11251,9867,10465,11251,68.73863644862308,142.91606140917978,115.54220180462637,230.43437586979798,0.010540184453227932,0.010487956626077682,0.01051400568023612,0.010529697315819531,0.03810682071551637,0.03386365656386099,0.03586015650394013,0.03717519967630775,0.06121414817066991,0.049328948537907744,0.05463262120950744,0.05839999687808621,542909,0.8626289120276143,0.28990862188690925,0.572720290140705,0.13737108797238579,0.8626289120276143,0.28990862188690925,0.572720290140705,0.13737108797238579,0.9428571428571428,0.707214524605829,0.10855231724796942,0.9428571428571428,0.707214524605829,0.10855231724796942,0.707214524605829,0.2356426182513139,0.05714285714285714,0.9428571428571428,0.707214524605829,0.10855231724796942,0.2356426182513139,0.9416149068322981,0.966136343436139,62.997791035692984,10.0,106.46092020080472,roi,4,4.9152,14012,32038,14283,-4.0,4.0,0.0,2.35,-2.0,2.0
2,sample_0002,C2_radial_echo,4CamClassic,0.06418689045134951,0.04067118568729859,0.057533789116983154,0.9358131095486505,0.9790201859832162,0.01143602896232829,0.006610169491525424,0.012010201156683888,0.006909466615007103,9.821143720257206,0.11671399201479249,0.9882836406484877,8818,8999,7867,8818,8999,66.7083213146631,215.23243570752203,120.00000178813934,255.98340129449778,0.01296555230710563,0.013001444604956107,0.012983473650369871,0.012972714904208012,0.03419346637854328,0.04067118568729859,0.03715208130937559,0.035318505449016824,0.05122664293885852,0.05778419824424936,0.05430818547660317,0.052416320855517604,546518,0.8657702033601821,0.2761555886539876,0.5896146147061945,0.1342297966398179,0.8657702033601821,0.2761555886539876,0.5896146147061945,0.1342297966398179,0.8921524155137219,0.6156724880925379,0.09423905647539124,0.8921524155137219,0.6156724880925379,0.09423905647539124,0.6156724880925379,0.27647992742118394,0.10784758448627807,0.8921524155137219,0.6156724880925379,0.09423905647539124,0.27647992742118394,0.9358131095486505,0.9593288143127015,58.77828777721583,10.0,104.9532752280437,roi,4,4.9152,12131,32262,14206,-4.0,4.0,0.0,2.35,-2.0,2.0
6,sample_0006,C2_radial_echo,4CamClassic,0.04557935200439319,0.018108419838523643,0.03496944500799164,0.9544206479956068,0.9349807797913234,0.0063805633812031365,0.003386960203217612,0.006829042885946248,0.0035886327632472276,10.128732493742957,0.086361162798408,0.9923441219701435,9105,8670,8025,9105,8670,55.226805908879825,220.2839110015929,130.86252523302755,264.76404984276627,0.006230529595015576,0.006920415224913495,0.006557377049180328,0.006357279084551812,0.019937694704049845,0.018108419838523643,0.018979081078528588,0.019542858921097264,0.04087227414330218,0.03033448673587082,0.03482364434379185,0.03821705714837596,545952,0.8710875681378583,0.3318881513393119,0.5391994167985464,0.1289124318621417,0.8710875681378583,0.3318881513393119,0.5391994167985464,0.1289124318621417,0.8813838550247117,0.5959362987369577,0.09610104338275673,0.8813838550247117,0.5959362987369577,0.09610104338275673,0.5959362987369577,0.285447556287754,0.1186161449752883,0.8813838550247117,0.5959362987369577,0.09610104338275673,0.285447556287754,0.9544206479956068,0.9818915801614764,57.206335357299665,10.0,104.58763279630581,roi,4,4.9152,11725,31993,14058,-4.0,4.0,0.0,2.35,-2.0,2.0
10,sample_0010,C2_radial_echo,4CamClassic,0.06307857911733046,0.03501777825665338,0.0543656176133982,0.9369214208826695,0.9640473627556513,0.013255193270015873,0.00683111954459203,0.012592468017837768,0.006358453924700871,9.810004380908902,0.11973014261879145,1.0073058073324723,9290,9281,8353,9290,9281,59.16079871256075,232.93776191504242,110.6797197551496,274.08940555756527,0.012809768945289117,0.013576123262579464,0.013181817070756205,0.012956039222914413,0.035675805099964084,0.03501777825665338,0.035343729170327395,0.03554222871829695,0.06404884472644559,0.05128757676974464,0.05696223271552671,0.061012637277834916,545865,0.8651662956958222,0.2926785926923324,0.5724877030034898,0.13483370430417776,0.8651662956958222,0.2926785926923324,0.5724877030034898,0.13483370430417776,0.8991388589881593,0.6446716899892357,0.09752421959095801,0.8991388589881593,0.6446716899892357,0.09752421959095801,0.6446716899892357,0.2544671689989236,0.10086114101184068,0.8991388589881593,0.6446716899892357,0.09752421959095801,0.2544671689989236,0.9369214208826695,0.9649822217433466,59.73574922321616,10.0,104.65364461365739,roi,4,4.9152,12135,31538,13923,-4.0,4.0,0.0,2.35,-2.0,2.0
14,sample_0014,C2_radial_echo,4CamClassic,0.04941860465116279,0.02261768082663605,0.03995066111246308,0.9505813953488372,0.9898837209302326,0.007315320387235212,0.0038856347503334688,0.006682747927165781,0.003456297773346627,10.08854437320319,0.09318934096598763,1.0204377831216718,8600,8710,7627,8600,8710,57.879185376418185,137.78604301161215,146.1163941393285,271.5372595314948,0.007211223285695555,0.007692307692307693,0.007444000812072815,0.007302565191991077,0.021371443555788645,0.02261768082663605,0.021976908880796946,0.021609581730666995,0.03487609807263668,0.03708381171067738,0.03594608881593328,0.035296358277550205,546965,0.8516065927435942,0.351342407649484,0.5002641850941102,0.1483934072564058,0.8516065927435942,0.351342407649484,0.5002641850941102,0.1483934072564058,0.886860465116279,0.57,0.11034883720930233,0.886860465116279,0.57,0.11034883720930233,0.57,0.3168604651162791,0.11313953488372093,0.886860465116279,0.57,0.11034883720930233,0.3168604651162791,0.9505813953488372,0.9773823191733639,55.91421475035923,10.0,104.15845746497625,roi,4,4.9152,11801,32703,14498,-4.0,4.0,0.0,2.35,-2.0,2.0
18,sample_0018,C2_radial_echo,4CamClassic,0.06973022405121171,0.042010856738258204,0.06160115808815604,0.9302697759487883,0.9279835390946503,0.012330859834943154,0.00684010523238819,0.016510623679495975,0.008698539176626826,9.66400260972434,0.12734106404744527,0.9374132504442236,8748,8474,7869,8748,8474,51.47815147201922,135.90431291953746,125.39936390844065,271.9857494073258,0.011945609353157962,0.013806938871843285,0.012809008000680164,0.012276614288827054,0.041682551785487354,0.042010856738258204,0.041846060339347006,0.041747801633301225,0.06417588003558267,0.06101014869011093,0.06255298651367817,0.06351672125704452,546734,0.8629370041007145,0.33463622163611556,0.5283007824645989,0.13706299589928558,0.8629370041007145,0.33463622163611556,0.5283007824645989,0.13706299589928558,0.899519890260631,0.6264288980338363,0.09887974394147234,0.899519890260631,0.6264288980338363,0.09887974394147234,0.6264288980338363,0.27309099222679467,0.100480109739369,0.899519890260631,0.6264288980338363,0.09887974394147234,0.27309099222679467,0.9302697759487883,0.9579891432617418,58.44688589320247,10.0,106.84332402483443,roi,4,4.9152,11422,32347,14191,-4.0,4.0,0.0,2.35,-2.0,2.0
22,sample_0022,C2_radial_echo,4CamClassic,0.051233396584440226,0.021647487752079298,0.04023535723193291,0.9487666034155597,1.0183823529411764,0.006238034929764995,0.0032647350317728677,0.007176227759476878,0.0037208366854384555,10.078692678677413,0.0989038057121604,1.0677307360575539,8432,8777,7602,8432,8777,55.226805908879825,213.24575304556635,116.83321619642979,315.79265819843977,0.00539331754801368,0.006380312179560214,0.005845444512194345,0.0055655074283525756,0.020126282557221785,0.021647487752079298,0.020859187568010314,0.020413176168027614,0.035780057879505396,0.032015495043864646,0.03379325682335781,0.03495794727987361,547379,0.8751833738597937,0.29975939888084857,0.5754239749789452,0.12481662614020633,0.8751833738597937,0.29975939888084857,0.5754239749789452,0.12481662614020633,0.9015654648956357,0.6303368121442126,0.10187381404174572,0.9015654648956357,0.6303368121442126,0.10187381404174572,0.6303368121442126,0.27122865275142316,0.09843453510436433,0.9015654648956357,0.6303368121442126,0.10187381404174572,0.27122865275142316,0.9487666034155597,0.9783525122479207,59.513767367077186,10.0,104.97439151133658,roi,4,4.9152,12009,31985,14012,-4.0,4.0,0.0,2.35,-2.0,2.0
26,sample_0026,C2_radial_echo,4CamClassic,0.05072383688805393,0.02696800960803581,0.043125992961409475,0.9492761631119461,0.9848602055475744,0.009377532504123643,0.004690172708712685,0.009000648005433725,0.004446827299104327,9.98911789439593,0.1002600259872849,0.9917181545125464,9049,9159,8094,9049,9159,61.84658530585083,136.10657791630803,126.68859648100646,315.6342867450499,0.008895478131949592,0.0092804891363686,0.009083905901421808,0.008969903336100519,0.02248579194465036,0.02696800960803581,0.024523779129966103,0.023258942384007966,0.03471707437608105,0.03701277432034065,0.03582818763169846,0.035153145848412705,546396,0.8566497558547281,0.3110033748416899,0.5456463810130382,0.14335024414527192,0.8566497558547281,0.3110033748416899,0.5456463810130382,0.14335024414527192,0.8944634766272517,0.5824953033484362,0.10343684385014919,0.8944634766272517,0.5824953033484362,0.10343684385014919,0.5824953033484362,0.3119681732788153,0.10553652337274837,0.8944634766272517,0.5824953033484362,0.10343684385014919,0.3119681732788153,0.9492761631119461,0.9730319903919642,57.09653530048614,10.0,108.62116387024003,roi,4,4.9152,11795,31496,13872,-4.0,4.0,0.0,2.35,-2.0,2.0
30,sample_0030,C2_radial_echo,4CamClassic,0.05793795620437956,0.027182152913147066,0.04724637956108311,0.9420620437956204,1.0245209854014599,0.009039152538528722,0.004912359048788657,0.008882804496082529,0.004602510460251046,9.95933952813157,0.10926926828112349,1.0520322111958713,8768,9234,7900,8768,9234,58.94913149116848,213.65860937597628,129.4217929839828,276.55695943991793,0.008860759493670886,0.009529997834091402,0.009183201896271559,0.008986980549606383,0.027341772151898733,0.027182152913147066,0.027261728889206232,0.027309698509310365,0.04607594936708861,0.04169374052414988,0.04377544639147757,0.04512733030140187,546461,0.8648613533262208,0.32641853672997706,0.5384428165962438,0.1351386466737791,0.8648613533262208,0.32641853672997706,0.5384428165962438,0.1351386466737791,0.9010036496350365,0.6178147810218978,0.09842609489051095,0.9010036496350365,0.6178147810218978,0.09842609489051095,0.6178147810218978,0.2831888686131387,0.0989963503649635,0.9010036496350365,0.6178147810218978,0.09842609489051095,0.2831888686131387,0.9420620437956204,0.9728178470868529,58.33736800848324,10.0,104.576237175961,roi,4,4.9152,12191,31919,14058,-4.0,4.0,0.0,2.35,-2.0,2.0
34,sample_0034,C2_radial_echo,4CamClassic,0.05999771871791947,0.028860982595285304,0.049349545121323425,0.9400022812820805,1.0055891410972966,0.009990851167641202,0.0049557920819958325,0.010620602314037358,0.005221427190098627,9.834853600442619,0.11882226422184394,1.0230762429112954,8767,9078,7816,8767,9078,71.58910638314256,159.90228409027833,125.99603356102871,282.1790253952443,0.007932446264073694,0.009693765146508042,0.008725104825993646,0.008231575212095828,0.030322415557830093,0.028860982595285304,0.02957365528074112,0.03001840726761236,0.04951381780962129,0.03525005507821106,0.04118180884045474,0.045806724326522046,546702,0.8604779203295396,0.29338103756708406,0.5670968827624556,0.13952207967046032,0.8604779203295396,0.29338103756708406,0.5670968827624556,0.13952207967046032,0.8915250370708339,0.6073913539409148,0.09889357819094331,0.8915250370708339,0.6073913539409148,0.09889357819094331,0.6073913539409148,0.284133683129919,0.1084749629291662,0.8915250370708339,0.6073913539409148,0.09889357819094331,0.284133683129919,0.9400022812820805,0.9711390174047146,58.1783021378998,10.0,104.33147749735333,roi,4,4.9152,12020,31358,13686,-4.0,4.0,0.0,2.35,-2.0,2.0
38,sample_0038,C2_radial_echo,4CamClassic,0.05014616595457612,0.02513564389325656,0.04182316997502721,0.9498538340454239,0.9898808185293456,0.007189432967558117,0.0037518199126441933,0.008034303295501997,0.004155574313356275,10.069328080234095,0.09734411672179122,1.042769247700551,8894,9031,8032,8894,9031,54.31390326534129,137.9311442966714,88.60022705359299,261.1273575792567,0.0069721115537848604,0.007418890488318015,0.007188565735525156,0.007057109925396266,0.025024900398406373,0.02513564389325656,0.02508014989714154,0.025046970961718706,0.04668824701195219,0.03521204739231536,0.04014610151055388,0.04383118279356473,546409,0.8835597510289912,0.3010803262757385,0.5824794247532527,0.1164402489710089,0.8835597510289912,0.3010803262757385,0.5824794247532527,0.1164402489710089,0.9030807285810659,0.6209804362491568,0.10355295704969643,0.9030807285810659,0.6209804362491568,0.10355295704969643,0.6209804362491568,0.28210029233190914,0.09691927141893411,0.9030807285810659,0.6209804362491568,0.10355295704969643,0.28210029233190914,0.9498538340454239,0.9748643561067435,59.43977786292444,10.0,105.1704294499233,roi,4,4.9152,12237,32420,14331,-4.0,4.0,0.0,2.35,-2.0,2.0
3,sample_0003,N2_mirrored_support,4CamClassic,0.1479408236705318,0.11345718169460807,0.13946326213011861,0.8520591763294683,0.9779088364654138,0.022265431417635474,0.017507375344585772,0.038806817269729454,0.028236855008508553,8.903839784854569,0.21159458030491107,1.0197855881099438,10004,11035,8911,10004,11035,36.74234668925129,126.19429652168115,100.62306048689096,274.2991077239235,0.03781842666367411,0.032804712279111914,0.03513360136981706,0.03669671673969372,0.12086185613286948,0.11345718169460807,0.11704252201061688,0.11930459606409606,0.18583772864998316,0.18269143633892163,0.18425115186772448,0.18519983032934798,543760,0.8544762395174341,0.2476570545829042,0.6068191849345299,0.14552376048256585,0.8544762395174341,0.2476570545829042,0.6068191849345299,0.14552376048256585,0.8907437025189924,0.6394442223110756,0.10635745701719312,0.8907437025189924,0.6394442223110756,0.10635745701719312,0.6394442223110756,0.2512994802079168,0.1092562974810076,0.8907437025189924,0.6394442223110756,0.10635745701719312,0.2512994802079168,0.8520591763294683,0.8865428183053919,59.96962114080364,10.0,102.49002415134768,roi,4,4.9152,14000,32786,14343,-4.0,4.0,0.0,2.35,-2.0,2.0
7,sample_0007,N2_mirrored_support,4CamClassic,0.22271573604060912,0.20452600551488068,0.21882347785575995,0.7772842639593909,0.8847292724196277,0.038977706100741,0.03353169469598965,0.07909789247367474,0.062357367544563,7.987268639854614,0.29699750681507064,0.9572437082043658,9456,10517,8159,9456,10517,35.70714267479213,138.65424830472975,77.13624425212716,260.0480763539351,0.07537688442211055,0.061614528858039364,0.06780441356506817,0.07215360701226166,0.19720553989459494,0.20452600551488068,0.2007990749092695,0.19862740809029059,0.27098909180046576,0.286298374061044,0.27843345175838746,0.2739185505658353,545118,0.8777475702508448,0.2685712084356048,0.60917636181524,0.12225242974915523,0.8777475702508448,0.2685712084356048,0.60917636181524,0.12225242974915523,0.8628384094754653,0.5984560067681896,0.07730541455160744,0.8628384094754653,0.5984560067681896,0.07730541455160744,0.5984560067681896,0.2643824027072758,0.1371615905245347,0.8628384094754653,0.5984560067681896,0.07730541455160744,0.2643824027072758,0.7772842639593909,0.7954739944851194,57.663957847165136,10.0,103.95639134469955,roi,4,4.9152,13608,33489,14677,-4.0,4.0,0.0,2.35,-2.0,2.0
11,sample_0011,N2_mirrored_support,4CamClassic,0.198842939790015,0.18735666566955828,0.19643437949513612,0.801157060209985,0.8731519177201629,0.037009084125661736,0.03192283095288851,0.05932176866236025,0.04657287852508512,8.285884479373358,0.2663884417125856,0.9497688967052456,9334,10029,8145,9334,10029,35.355339586162984,128.54960323736276,90.00000134110451,260.2018443480154,0.06961325966850829,0.059726792302323264,0.06429217614117463,0.06738251850666754,0.17139349294045428,0.18735666566955828,0.17901992561731658,0.1743647397314356,0.238182934315531,0.266327649815535,0.2514702490600027,0.24332572233141592,546083,0.8730962143117438,0.2765568604040045,0.5965393539077393,0.1269037856882562,0.8730962143117438,0.2765568604040045,0.5965393539077393,0.1269037856882562,0.8726162416970217,0.6146346689522177,0.08977930147846583,0.8726162416970217,0.6146346689522177,0.08977930147846583,0.6146346689522177,0.25798157274480393,0.12738375830297835,0.8726162416970217,0.6146346689522177,0.08977930147846583,0.25798157274480393,0.801157060209985,0.8126433343304418,58.4391767285709,10.0,102.60607147920167,roi,4,4.9152,13398,32657,14655,-4.0,4.0,0.0,2.35,-2.0,2.0
